x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128,x_129,x_130,x_131,x_132,x_133,x_134,x_135,x_136,x_137,x_138,x_139,x_140,x_141,x_142,x_143,x_144,x_145,x_146,x_147,x_148,x_149,x_150,x_151,x_152,x_153,x_154,x_155,x_156,x_157,x_158,x_159,x_160,x_161,x_162,x_163,x_164,x_165,x_166,x_167,x_168,x_169,x_170,x_171,x_172,x_173,x_174,x_175,x_176,x_177,x_178,x_179,x_180,x_181,x_182,x_183,x_184,x_185,x_186,x_187,x_188,x_189,x_190,x_191,x_192,x_193,x_194,x_195,x_196,x_197,x_198,x_199,x_200,x_201,x_202,x_203,x_204,x_205,x_206,x_207,x_208,x_209,x_210,x_211,x_212,x_213,x_214,x_215,x_216,x_217,x_218,x_219,x_220,x_221,x_222,x_223,x_224,x_225,x_226,x_227,x_228,x_229,x_230,x_231,x_232,x_233,x_234,x_235,x_236,x_237,x_238,x_239,x_240,x_241,x_242,x_243,x_244,x_245,x_246,x_247,x_248,x_249
-0.01063264,-0.016192386,0.020733647,-0.06091822,-0.056631602,0.02111944,-0.022430427,0.024928605,-0.04925487,0.0040972964,0.08529104,-0.08383676,0.054734923,0.0028656358,-0.003991014,0.071250826,0.08742272,0.010877021,0.029991291,0.021041228,-0.01838278,-0.03311484,0.0015347453,-0.015134563,0.015943859,-0.010290734,0.022342995,-0.046210945,0.076410085,-0.027915336,-0.058336094,0.09622296,0.005104248,-0.023050511,-0.07648933,-0.00050897343,-0.0046297894,0.013077807,-0.050402552,0.073594384,-0.043340407,0.07889122,0.017289596,0.053254522,0.0102067385,0.013635909,-0.012878684,0.03866729,0.019750498,-0.025954725,0.058161885,0.08438793,0.028761495,0.04843246,-0.07422299,0.106264025,-0.022687864,0.029492287,0.029487528,-0.0521022,0.0318643,0.02240918,0.004568844,0.05453734,-0.053977747,0.0005661247,-0.057567645,-0.0027841644,-0.0027154265,0.04140257,0.047382507,-0.01280122,0.07051984,-0.0011950014,0.057322603,0.055976022,0.025486022,-0.053736452,0.07457772,-0.0935213,-0.03566533,-0.009711903,-0.038086385,-0.038167648,-0.0010006566,-0.035586014,-0.17602304,-0.017765855,0.060672577,-0.031242214,-0.09607202,-0.100384966,0.03225208,0.058226187,-0.07958782,-0.0038742886,-0.013654137,-0.059244476,0.14335129,0.06482175,-0.050541278,0.045273464,0.07571239,0.056394678,-0.016984226,-0.07481939,0.017247744,-0.15223958,0.00070486346,0.019058194,-0.007913895,0.09669421,-0.018406497,0.054741308,0.043155875,-0.038747262,-0.0018033471,-0.0088156955,0.04631313,-0.04642244,0.021195846,-0.022296457,-0.09876725,-0.011514413,-0.0150494,0.021424355,-0.14779745,-0.0789673,-0.042417694,0.07671314,0.005661121,0.008235773,-0.0040127253,-0.062112626,-0.0059661604,-0.006223678,-0.05512968,0.037778962,0.018408258,0.04711156,0.06321701,-0.15761833,-0.0036474369,0.00047206014,-0.021140091,0.013651178,-0.005052954,0.04162393,0.06990751,-0.08698474,-0.01979689,0.06788878,-0.053470638,-0.02603942,-0.091334365,-0.09210562,-0.0017643189,0.06617034,0.039274767,0.048024047,0.023455806,-0.044804573,-0.11842651,-0.038473394,0.026017379,0.11750466,-0.020073775,0.0879895,0.047666013,-0.042480767,-0.043624926,0.067641266,0.07949759,0.075233325,0.0073459763,-0.045820057,-0.049805436,-0.038427837,-0.019646974,-0.031469062,-0.050365932,0.0064172605,-0.047078967,0.06496362,-0.005917871,0.09641129,-0.06640652,-0.014173527,0.00074611703,0.06338757,0.03867189,0.072269455,0.09616623,0.049623672,-0.012512292,0.009625233,0.03303976,-0.07890005,0.035088554,0.10403358,-0.0076619615,-0.06873331,-0.009478353,-0.03269973,0.08208178,-0.0073530423,-0.071689196,0.063089915,0.049054217,-0.01044643,-9.5084804e-05,0.028365582,-0.03280527,0.016832797,0.05811057,-0.04737067,0.01915452,0.055558152,0.045042682,0.0276212,0.04052316,0.042785965,-0.052422464,-0.010155558,0.011040908,0.03386627,0.08618917,-0.059718736,0.04182567,0.014506935,-0.0483906,0.015880458,0.06551173,0.0004819838,-0.1267679,-0.08647887,-0.026226113,0.038798705,0.041269556,-0.06701985,-0.07889254,0.020918226,-0.03985467,0.06695283,-0.024240643,0.00033122525,0.15036573,0.048575453,0.08106848,0.06739876
-0.018131243,-0.025909582,0.019717485,-0.07963803,-0.070627615,0.029888837,-0.023001779,0.030850306,-0.06805626,0.01402732,0.122751124,-0.12393465,0.079193845,-0.0006729202,-0.013058239,0.09524361,0.11762752,0.005647384,0.044515446,0.026746957,-0.025266746,-0.04258782,0.0068628946,-0.014944504,0.020362938,-0.015064012,0.022963954,-0.061323132,0.111580566,-0.042003118,-0.074906185,0.1367278,0.0126824,-0.030586135,-0.10168449,0.0007941547,-0.0036897694,0.017282637,-0.070221186,0.10210024,-0.05533118,0.10995871,0.026616229,0.0726338,0.009714469,0.013970355,-0.015560188,0.055721406,0.030937033,-0.030704213,0.07430563,0.10945872,0.04190676,0.06509335,-0.10797804,0.1436421,-0.027465908,0.043654293,0.03869409,-0.07362471,0.04378072,0.031973634,0.0011696237,0.07654002,-0.08033031,-0.0060233274,-0.07647849,-0.008469454,-0.009534815,0.05844331,0.07079781,-0.016923612,0.092396095,-0.0074739847,0.08463704,0.07567475,0.033368997,-0.06892746,0.100733474,-0.1211673,-0.044090416,-0.014683686,-0.048393775,-0.04905137,0.0050618215,-0.05305946,-0.2466389,-0.024320722,0.07908804,-0.042174812,-0.13442147,-0.13113181,0.04654525,0.071905546,-0.11130856,-0.015120265,-0.01962711,-0.08060086,0.20019256,0.08784233,-0.071989685,0.070332795,0.10403365,0.06929956,-0.029075395,-0.11182589,0.016870301,-0.20583315,0.0026046543,0.02758974,-0.014169692,0.13353962,-0.021808608,0.07483194,0.05747982,-0.058283966,-0.0011443566,-0.015397391,0.061252493,-0.060021054,0.031301092,-0.032244697,-0.14011115,-0.025683045,-0.017523918,0.027462773,-0.20751049,-0.11256291,-0.06176285,0.097238906,0.012924643,0.008304445,-0.013230773,-0.07855244,-0.005019247,-0.011618328,-0.07306236,0.046912048,0.019498063,0.06473294,0.08683584,-0.21501285,-0.008860964,0.0024583426,-0.023833895,0.023833502,-0.007306747,0.056739185,0.09819026,-0.12270393,-0.031738043,0.097756945,-0.06962916,-0.028746745,-0.12261054,-0.12530556,-0.004634196,0.0966686,0.054557163,0.06853866,0.03116948,-0.062702216,-0.16331594,-0.046412382,0.041770928,0.1645906,-0.034750722,0.1190157,0.06746166,-0.06507487,-0.06278545,0.09656795,0.107572235,0.09808115,0.01231547,-0.065827414,-0.07069228,-0.044967916,-0.023988608,-0.045760866,-0.07391547,0.015605582,-0.066257365,0.08614617,-0.0021621003,0.12878633,-0.09313702,-0.021727009,-0.0005786937,0.08973717,0.05049151,0.10275934,0.12675604,0.0700242,-0.008237113,0.007336464,0.044363655,-0.105428085,0.049463633,0.14162214,-0.016574146,-0.096733466,-0.013249528,-0.0403375,0.11454057,-0.007828033,-0.09209171,0.07749222,0.057746604,-0.019900583,-0.0013089,0.03658004,-0.04104647,0.022218162,0.08221805,-0.062397536,0.021993648,0.083446614,0.06363487,0.029790845,0.056322444,0.064963415,-0.07302308,-0.013693095,0.014944142,0.04292583,0.10982534,-0.07270562,0.053287484,0.021618348,-0.063505456,0.02591678,0.08632531,0.004662882,-0.17871955,-0.12327495,-0.04407079,0.044464804,0.06285959,-0.09178886,-0.11204697,0.032652486,-0.047956012,0.09526007,-0.030866059,-0.006921946,0.21118705,0.06739751,0.11064899,0.08606437
-0.017205402,-0.0228224,0.018829068,-0.058193594,-0.052237395,0.02296664,-0.023564676,0.018850932,-0.045458775,0.009342775,0.084571525,-0.0867778,0.058329843,-0.00073554163,-0.011049951,0.06772528,0.086772494,0.0068670535,0.03197224,0.015158513,-0.017528182,-0.033577632,0.005651583,-0.012983104,0.01968685,-0.00496638,0.018704215,-0.042228524,0.07919657,-0.027309852,-0.057709407,0.09414791,0.0074889758,-0.0212687,-0.07042982,-0.0029970245,0.00027289274,0.00768214,-0.047923863,0.07610633,-0.037750293,0.07636131,0.017374963,0.049417596,0.006107753,0.012779357,-0.010666662,0.03962384,0.01804659,-0.02343552,0.056200624,0.082552806,0.024438063,0.04487242,-0.07307318,0.1032394,-0.024533555,0.030173197,0.03133927,-0.055686217,0.02964392,0.021299789,0.0002446533,0.05170955,-0.052077204,0.0012045461,-0.05284149,-0.0056270743,-0.01039562,0.037324805,0.04527163,-0.009023687,0.066314675,-0.002096437,0.06270113,0.055853892,0.026014382,-0.053313036,0.07135783,-0.092866786,-0.029437875,-0.0064602825,-0.037229832,-0.036773298,0.0017152516,-0.035385787,-0.17725612,-0.015766695,0.05813254,-0.028881216,-0.099496886,-0.09560904,0.034769125,0.049936857,-0.0804703,-0.010924574,-0.011900158,-0.05610417,0.1372382,0.067127086,-0.050162133,0.04351333,0.07088077,0.053352114,-0.020413123,-0.07562926,0.013106854,-0.14699277,0.0024756552,0.024498852,-0.0029674487,0.09611164,-0.013152806,0.05683697,0.036562502,-0.041506104,-0.0015314412,-0.013557773,0.040844817,-0.044407357,0.017117811,-0.023063853,-0.097647585,-0.01552494,-0.011157499,0.018580785,-0.14548975,-0.075546384,-0.039299536,0.07302932,0.010806403,0.00711811,-0.009501338,-0.06138891,-0.00814498,-0.0018426392,-0.04770968,0.0352939,0.014051423,0.0435615,0.064992644,-0.15198016,-0.005231774,0.0018513852,-0.022276891,0.016649673,-0.004945456,0.03537031,0.07442284,-0.08332169,-0.023713877,0.071649946,-0.05128413,-0.020686392,-0.08752064,-0.08722849,-0.0021298542,0.06252681,0.037063707,0.05376243,0.020532116,-0.04806135,-0.11432178,-0.033950627,0.027130125,0.115022816,-0.023672624,0.08634985,0.049225423,-0.04789377,-0.050228436,0.07200894,0.07671082,0.06996226,0.0049262457,-0.044060167,-0.04726683,-0.033772945,-0.01621,-0.029511437,-0.053663082,0.008296543,-0.049536005,0.068033,-0.006926834,0.09144869,-0.061612457,-0.019396001,0.0011655326,0.06309063,0.033847842,0.07311008,0.0913323,0.050466426,-0.00853403,0.0038575649,0.031888083,-0.07460745,0.031958155,0.09892017,-0.01201585,-0.06801818,-0.008883627,-0.029756382,0.08396942,-0.009537236,-0.06504308,0.059673987,0.040855713,-0.014540237,-0.00020067347,0.02889461,-0.029723972,0.020341309,0.05467645,-0.047102746,0.012121089,0.05781588,0.04372394,0.02226739,0.037238743,0.04540269,-0.051611055,-0.008238852,0.009169229,0.028038975,0.08431848,-0.05046044,0.039156374,0.010968571,-0.04735411,0.019635074,0.059727892,0.0017095136,-0.12825456,-0.08757026,-0.028483314,0.032627236,0.043390878,-0.06522583,-0.07897891,0.020154594,-0.037724696,0.07201798,-0.026061792,-0.004942672,0.15207343,0.04907913,0.07616802,0.05934161
-0.010907887,-0.021375965,0.018683488,-0.05915935,-0.051219717,0.023874218,-0.024256244,0.021485766,-0.046317946,0.009448864,0.09081884,-0.09383548,0.0598703,-0.0016457516,-0.008551364,0.06679641,0.09236098,0.0039003866,0.028937994,0.016431866,-0.024258047,-0.032123428,-0.0012244998,-0.008198767,0.018227458,-0.007495733,0.02052946,-0.04732274,0.08265337,-0.02675296,-0.05911376,0.10430241,0.010849044,-0.02075734,-0.07771558,0.0020457918,-0.0051206327,0.008559685,-0.053426743,0.07912635,-0.045656532,0.084050946,0.020174103,0.05740588,0.0058949273,0.009476307,-0.013730781,0.04421008,0.02017022,-0.021131327,0.05701689,0.0858032,0.027501341,0.043431897,-0.074730515,0.10182223,-0.027845552,0.03644802,0.033573445,-0.05812855,0.030463293,0.020420045,0.0012855568,0.051733155,-0.061261605,0.0018650687,-0.05964858,-0.0041384944,-0.0035198948,0.041265003,0.054617006,-0.009646408,0.06762592,0.00072040025,0.06392819,0.06126598,0.024758356,-0.049480584,0.07764563,-0.09086361,-0.035522778,-0.007916956,-0.0383605,-0.039775398,0.0028981704,-0.036585193,-0.18182567,-0.01181353,0.060044877,-0.031289715,-0.10173074,-0.0989038,0.03546185,0.05996592,-0.07950205,-0.008969317,-0.0108795995,-0.062431756,0.1479509,0.06399763,-0.05347094,0.049643394,0.07866877,0.050736696,-0.0220863,-0.07874418,0.017028762,-0.15184855,0.0058497414,0.026318308,-0.0075592473,0.098732606,-0.019379416,0.059533004,0.040831834,-0.04319596,0.0033257927,-0.014983776,0.045898534,-0.04574183,0.021734048,-0.027099427,-0.09913272,-0.013811312,-0.012944575,0.017921668,-0.15420179,-0.08109642,-0.04047387,0.075222276,0.0054875165,0.011243088,-0.005683151,-0.06232045,-0.010277028,-0.003938978,-0.057231687,0.038838975,0.01619691,0.04499737,0.06471971,-0.15720145,-0.0017127906,0.003947928,-0.01823524,0.017721348,-0.0031236731,0.038809236,0.07706481,-0.08999513,-0.025088225,0.071314596,-0.049781308,-0.021777393,-0.08693537,-0.0888549,-0.0036769998,0.066460095,0.040262792,0.056670398,0.020501351,-0.047721375,-0.11694228,-0.03879496,0.03044641,0.11653277,-0.025532372,0.08804534,0.04944045,-0.042973172,-0.052938163,0.07048928,0.08165286,0.07166282,0.0066093593,-0.04897408,-0.051891796,-0.0378873,-0.016667718,-0.028897734,-0.057809502,0.012043624,-0.050898526,0.07073301,-0.0007636899,0.099498436,-0.07066823,-0.016368706,-0.0032662419,0.06713304,0.04275534,0.07643905,0.09914886,0.051910613,-0.009280571,0.008488949,0.034843005,-0.07678783,0.037679765,0.10189338,-0.007264727,-0.072132654,-0.008963511,-0.028996868,0.08316705,-0.0038229914,-0.07073467,0.063761525,0.04860549,-0.012929937,-0.0071185348,0.03258066,-0.03029026,0.018098716,0.0550251,-0.045161583,0.013326431,0.05759542,0.04925222,0.025692677,0.041740045,0.04231436,-0.05675615,-0.0077394154,0.006005337,0.03149382,0.08801349,-0.059982825,0.036403783,0.016701175,-0.048879765,0.020906672,0.061809115,0.00039849148,-0.1368459,-0.09262812,-0.03314854,0.039928358,0.047754895,-0.063880146,-0.08289653,0.023767129,-0.040199894,0.07478869,-0.024673175,-0.00274816,0.15541682,0.046674915,0.083997026,0.06592028
-0.0115564875,-0.022886408,0.019329172,-0.06443158,-0.056335542,0.025562802,-0.023854433,0.028509978,-0.055438116,0.012389413,0.09910487,-0.09837505,0.061565273,0.00096191285,-0.008289555,0.07616981,0.099920325,0.0079848375,0.03971773,0.019677237,-0.024843575,-0.031927902,-0.0019741326,-0.013181147,0.022544896,-0.009601361,0.018046752,-0.05199301,0.084463336,-0.030724159,-0.059564322,0.113969326,0.0101219835,-0.02210308,-0.08166238,0.0011337711,-0.007388278,0.012622657,-0.05892794,0.0883767,-0.045523692,0.087387845,0.021370767,0.06195651,0.006430992,0.017861476,-0.0084569855,0.047353722,0.019579671,-0.025266351,0.060357064,0.08979913,0.03339247,0.04862642,-0.08730637,0.11676009,-0.02552977,0.040313583,0.032211367,-0.06015512,0.037385404,0.018884415,0.005030868,0.059154805,-0.063279316,0.00025377204,-0.06467998,-0.002458684,-0.009408967,0.04728049,0.053163707,-0.010692497,0.07360025,-0.002052311,0.06813162,0.06507238,0.030857021,-0.057535287,0.08960863,-0.10087504,-0.035052903,-0.013169087,-0.04462414,-0.039909508,-8.897957e-05,-0.04352942,-0.19887757,-0.021230008,0.071376786,-0.036729842,-0.11092341,-0.11239924,0.037802447,0.06366204,-0.092623375,-0.0071330145,-0.0128189605,-0.064512424,0.16425782,0.075732104,-0.053781394,0.056360096,0.08522598,0.061822295,-0.020603942,-0.09173918,0.013534086,-0.16261531,0.0042741443,0.02937034,-0.0114013,0.1146532,-0.018007422,0.06521604,0.04534113,-0.04961855,-0.0045167,-0.013353091,0.046594165,-0.05227312,0.024032611,-0.029109405,-0.10964449,-0.017366732,-0.018103376,0.025595399,-0.17105854,-0.09109378,-0.048307497,0.08449848,0.005886157,0.008512414,-0.011132672,-0.06405589,-0.008771576,-0.0033183594,-0.057375424,0.043694638,0.018282184,0.050020885,0.07185658,-0.17367487,-0.0041754185,-0.0014594909,-0.025339412,0.01566793,-0.010345775,0.043797348,0.08090468,-0.09473342,-0.028369052,0.07637615,-0.054588124,-0.024897074,-0.101042375,-0.103120156,-0.00065747934,0.07771625,0.047369957,0.05653487,0.026468938,-0.054798592,-0.12903208,-0.0409783,0.029070215,0.13431026,-0.03063738,0.09886807,0.049749404,-0.051139675,-0.049984522,0.07992801,0.08318521,0.076915696,0.005912135,-0.050331205,-0.05349231,-0.03744823,-0.018708391,-0.03400895,-0.06198917,0.010568681,-0.05976539,0.0703996,-0.008151322,0.10522276,-0.07794982,-0.018312836,-0.002125963,0.07044555,0.039714787,0.08013889,0.103045374,0.05277201,-0.008792379,0.008348055,0.036132008,-0.08751807,0.036325872,0.11410717,-0.014058656,-0.078644805,-0.013125851,-0.03452,0.09186684,-0.00841025,-0.077222064,0.065022066,0.051350556,-0.01688722,-0.007143711,0.03825462,-0.038780298,0.023560261,0.06668625,-0.049479973,0.015406658,0.06737969,0.052240785,0.025617218,0.04427641,0.049769636,-0.057287347,-0.012584247,0.0118825,0.037716396,0.08929749,-0.066047795,0.04134684,0.01643353,-0.05339562,0.025256807,0.06912715,-0.0003371883,-0.14366758,-0.10119656,-0.036104217,0.04316065,0.045574192,-0.07179776,-0.08855358,0.025590057,-0.04364176,0.07899823,-0.025344655,0.00013460583,0.17336819,0.05516963,0.08879102,0.074152224
-0.017323004,-0.02937045,0.0220102,-0.07293373,-0.06690052,0.028448187,-0.025955198,0.026859725,-0.05841509,0.009778116,0.10973701,-0.11377596,0.068971105,0.0018796783,-0.0074990722,0.09062096,0.10652628,0.009180125,0.042233247,0.022122933,-0.021621767,-0.04092989,0.00664924,-0.013151578,0.017606745,-0.013594272,0.019549668,-0.058526598,0.101000264,-0.034111697,-0.06802624,0.12709625,0.008914338,-0.022741517,-0.09625848,-0.0017530594,-0.006870277,0.015638944,-0.069331564,0.098386034,-0.053532723,0.09754386,0.022451544,0.07033898,0.008376679,0.017173745,-0.012647135,0.051352732,0.025687132,-0.028123526,0.06622009,0.09795111,0.035226636,0.059722017,-0.09419302,0.12833521,-0.028378215,0.03909065,0.03603207,-0.06798015,0.035633527,0.022736935,0.0073127984,0.06786456,-0.07285835,-0.0016575996,-0.07360389,-0.00555996,-0.007936857,0.052709244,0.06463459,-0.012390618,0.08340562,6.170351e-05,0.07831557,0.07320035,0.03441376,-0.06697804,0.098312415,-0.1155835,-0.040575385,-0.012424413,-0.044011343,-0.050044604,0.004262451,-0.04763409,-0.22036849,-0.016121142,0.07584266,-0.039022602,-0.12059636,-0.12448616,0.044806674,0.07104189,-0.09838487,-0.0129523575,-0.015408801,-0.07285815,0.1827469,0.08653688,-0.063918196,0.05632367,0.09159323,0.06996921,-0.026685469,-0.09891757,0.012739252,-0.18817572,0.0016383153,0.031655762,-0.010093189,0.12025645,-0.020460704,0.069259584,0.05112157,-0.054786667,-0.0026501492,-0.014072726,0.05908175,-0.053312127,0.029189862,-0.030469919,-0.12759116,-0.015339402,-0.014858258,0.027705973,-0.18782388,-0.09970005,-0.056849264,0.0918552,0.0044258614,0.006807199,-0.006803907,-0.07386833,-0.007966751,-0.010278313,-0.06068598,0.04892117,0.02479704,0.06388417,0.078076504,-0.19081107,-0.0082154935,-0.001720269,-0.023209138,0.022412397,-0.011712272,0.05303085,0.09275158,-0.110580154,-0.023718603,0.08710581,-0.06723644,-0.028025674,-0.10690971,-0.11327936,-0.0024311428,0.087536946,0.05013404,0.067753404,0.030114392,-0.05742856,-0.1488516,-0.047962785,0.032695845,0.14885058,-0.027154513,0.109751135,0.059459634,-0.054350365,-0.061356667,0.08347802,0.09979106,0.08701939,0.011975037,-0.05949174,-0.0644067,-0.04760994,-0.02663406,-0.042382795,-0.07097919,0.012276501,-0.06416016,0.08376111,-0.00234996,0.121741936,-0.08270335,-0.02454936,0.0028624374,0.08160785,0.046435833,0.09299243,0.11510765,0.06553165,-0.011491451,0.013385784,0.038112342,-0.098337345,0.04357275,0.12506822,-0.014973601,-0.08342632,-0.018922318,-0.0381314,0.10563754,-0.008827643,-0.082426906,0.07772139,0.059149683,-0.018231448,-0.001369833,0.038996447,-0.041671224,0.01911376,0.073598176,-0.05245326,0.017840508,0.07447493,0.05654039,0.031790443,0.051698383,0.060527336,-0.06513789,-0.014964376,0.008250179,0.040991873,0.1019618,-0.07204517,0.046152316,0.014926101,-0.05561922,0.023170218,0.079498224,0.0008785828,-0.16633953,-0.11637229,-0.035888042,0.04749586,0.055462137,-0.084333174,-0.09590086,0.027786614,-0.043860793,0.09216991,-0.035025794,-0.004652401,0.18805686,0.060252223,0.102897026,0.07708707
-0.015164331,-0.017221607,0.0133525515,-0.05841619,-0.05242709,0.023670545,-0.01793366,0.021302667,-0.043567896,0.0044574714,0.089322515,-0.08670856,0.055863954,0.004257381,-0.009090444,0.0718858,0.08865704,0.0044587017,0.028731951,0.019950604,-0.021993931,-0.028352534,0.001234951,-0.011488078,0.016366692,-0.010393604,0.021189863,-0.046112064,0.076812156,-0.025268564,-0.05795195,0.09958081,0.005463767,-0.017025324,-0.07554912,0.003260378,-0.0023961805,0.010979102,-0.053080827,0.07794689,-0.04073506,0.07538505,0.02113261,0.054387413,0.004493351,0.014805578,-0.0105154095,0.039304096,0.019424241,-0.024458174,0.055327233,0.08185376,0.024275888,0.0443254,-0.07048114,0.09761383,-0.01999734,0.0350814,0.033177603,-0.054082796,0.02900537,0.017134724,0.0027811166,0.052495014,-0.052807726,-0.0042005708,-0.057482883,-0.006289731,-0.004896154,0.037885953,0.049552664,-0.0051875785,0.06685805,-0.0009271651,0.055251304,0.05440114,0.027436437,-0.046521444,0.07546469,-0.08578114,-0.032631263,-0.0058081066,-0.039083973,-0.040692165,8.458461e-06,-0.037425127,-0.17155352,-0.011300413,0.059292685,-0.031222751,-0.095052645,-0.1003049,0.032921493,0.052127086,-0.0831142,-0.010508215,-0.010834382,-0.058378924,0.14310214,0.062926196,-0.05185788,0.046295404,0.07304023,0.05432103,-0.020507386,-0.078563355,0.01241797,-0.14279982,-0.00043484475,0.02144653,-0.004983258,0.093712464,-0.01375333,0.058184065,0.04135489,-0.038648095,0.00044829882,-0.0095649,0.041854527,-0.045804054,0.020482386,-0.025416074,-0.09924481,-0.012844991,-0.012666682,0.020207414,-0.14361806,-0.07876586,-0.0407542,0.07220353,0.010150355,0.012029049,-0.009171945,-0.061905634,-0.0021392908,-0.0085133575,-0.05282296,0.032359447,0.0130385095,0.045242663,0.05808697,-0.15282975,-0.0016285034,-0.0016603519,-0.015761977,0.014098241,-0.005183479,0.039874762,0.07228742,-0.08482156,-0.020343304,0.07093689,-0.053426612,-0.022762109,-0.086501226,-0.08851541,-0.0016520717,0.067716375,0.038913295,0.05467497,0.02181931,-0.044266436,-0.116948955,-0.03691265,0.027501488,0.118099645,-0.020125056,0.086810976,0.043114237,-0.04710148,-0.046720926,0.06629813,0.07652314,0.06900877,0.009836021,-0.046106767,-0.049529187,-0.033820823,-0.014636666,-0.02940256,-0.055127505,0.011769654,-0.04803567,0.06549975,-0.0036971255,0.09182547,-0.06533457,-0.016883906,-0.00070639263,0.061749548,0.03994671,0.06684328,0.088760346,0.05314637,-0.0101415785,0.0095351515,0.033051293,-0.07110478,0.03542636,0.10069905,-0.008750377,-0.06860434,-0.013074053,-0.03276556,0.083067484,-0.0054734154,-0.06766321,0.061011914,0.047598,-0.009870869,-0.0024901829,0.027017307,-0.029350812,0.015192524,0.054078173,-0.04231195,0.016595123,0.05362869,0.041870013,0.02175711,0.035146683,0.043959517,-0.05303937,-0.010319939,0.0073887394,0.02640984,0.07856851,-0.055631667,0.03874586,0.017584532,-0.043252207,0.020226812,0.059362527,-0.0013877082,-0.12505575,-0.084488265,-0.033435695,0.03455985,0.04477749,-0.06301216,-0.076791175,0.020754721,-0.033831403,0.06802718,-0.0261958,-0.0015978223,0.1509622,0.04738319,0.07931012,0.06499369
